,Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
7632,Chris Webby,Skyline 2,6kuOc6BkV9VtoDd1XmIBEb,52,0.0114,0.849,223067,0.771,3.88e-06,11,0.19,-4.54,1,0.146,101.006,4,0.359
7633,SF9,Now or Never,2gPM5iXzORTiUUyCD3eqxQ,57,0.0488,0.735,212577,0.932,0.0,6,0.407,-3.778,1,0.156,120.056,4,0.771
7634,Mt. Joy,Cardinal,4Tw3VL7UOHdmJ9OSEZuE7o,49,0.625,0.56,212787,0.296,5.09e-05,10,0.121,-9.297,1,0.0389,158.526,4,0.264
7635,Justnormal,Blue Birds,53Is8dRiKX3OcaoVAu5uG8,52,0.796,0.412,147353,0.435,0.601,7,0.103,-12.939,0,0.0776,80.762,4,0.208
7636,Chevelle,Sleep Walking Elite,36VQEcW3whyU0qttl8MHCJ,52,0.00567,0.427,219760,0.959,0.000279,8,0.151,-4.67,1,0.0711,84.979,3,0.398
7637,Dave,Funky Friday,01IQ4aQgOf0Kkq3a273hmO,74,0.0783,0.975,182741,0.535,0.0,1,0.107,-7.227,1,0.196,125.066,4,0.671
7638,The Revivalists,Otherside Of Paradise,0H24AD2xn4Nh2fysnZiqRl,49,0.443,0.431,237147,0.478,0.0,7,0.111,-8.274,0,0.0318,124.335,4,0.159
7639,Brett Young,Hallelujah,7dJQE9KR1E8rNKw6MQKVbb,51,0.628,0.446,247765,0.401,2.43e-06,8,0.0958,-7.883,0,0.0294,145.15,3,0.214
7640,OBN Jay,Big Ole,1GC5WGijWdF0VlY3fRQwQP,48,0.474,0.857,243959,0.517,0.0,5,0.341,-8.179,0,0.221,119.948,4,0.581
7641,Radiant Children,Poke Bowl,4dbWZ8TTDOlf1rXjLXT52d,54,0.687,0.656,271064,0.524,0.0206,10,0.0832,-6.666,0,0.429,80.572,4,0.334
7642,Mayday Parade,"Looks Red, Tastes Blue",7itYSYvjxlKqnjVJzfVi2O,53,0.000436,0.523,253743,0.866,0.0,11,0.342,-4.244,0,0.0309,108.029,4,0.315
7643,Yoshiki,Red Swan,0zvN9oq95bIEQjvfcdeZlX,57,0.0521,0.275,263720,0.782,2.25e-06,10,0.331,-4.689,1,0.0467,131.744,4,0.154
7644,Goody Grace,Nostalgia Is A Lie,1iO5ZO2ZTIWXTeEwdEsNoh,52,0.265,0.721,148440,0.569,0.0,7,0.113,-7.447,1,0.056,120.009,4,0.32
7645,Don Zares,En los Mismos Errores,6BGdSqb7RQb8aSx6xpihCa,57,0.301,0.514,168072,0.668,0.0,5,0.0928,-7.666,1,0.19,154.578,4,0.611
7646,Calm Meditation Therapy,Calm Pink Noise,0RWHqbzfBCpJMm3EdOoUcP,52,0.978,0.163,240240,0.374,0.568,5,0.112,-28.016,0,0.189,126.055,3,0.0307
7647,Young Dolph,Space Jam,4SF4haZZBSZsXYTNlk5CFZ,49,0.0347,0.9,148200,0.451,1.29e-05,2,0.11,-6.611,1,0.298,142.081,4,0.13
7648,LEGADO 7,En El Humaderon,6BAZbh10ZAypxD3nVpTPsS,52,0.579,0.575,203398,0.907,6.73e-06,11,0.213,-3.669,0,0.0696,118.834,4,0.957
7649,Zeds Dead,Magnets,3PGdRTw60PSb61iKLHsRGO,50,0.00735,0.333,259200,0.971,0.00301,5,0.164,-2.467,0,0.309,149.977,4,0.0585
7650,JPEGMAFIA,Real Nega,2DVI5bxoh3qXVYA1XmraN8,52,0.00788,0.61,150933,0.952,0.00324,5,0.172,-2.501,0,0.315,140.065,4,0.332
7651,CB,Deebo,2KCpx2uC4VxAWB1elbBiB0,48,0.404,0.701,207365,0.589,0.0,6,0.125,-12.306,1,0.231,88.006,4,0.564
7652,Tiësto,Seavolution (From Hotel Transylvania 3),4PH6mswadkm3Ue05uBohEa,57,0.00252,0.533,121600,0.94,0.788,5,0.829,-2.636,1,0.0643,75.001,4,0.417
7653,KSI,Uncontrollable (feat. Big Zuu),2x9KXGTfSkclbU9jras17E,61,0.213,0.712,259200,0.764,9.9e-06,5,0.115,-6.268,1,0.132,150.07,4,0.692
7654,JJ Heller,Suitcase,4OaLdPqqqrtfLPFqSna89W,51,0.772,0.397,229520,0.312,0.0,0,0.117,-10.504,1,0.0307,179.605,4,0.141
7655,$tupid Young,Trust Nobody,6CO4JJEk93PKFrm1x9LPjP,51,0.425,0.797,173107,0.55,0.0,6,0.117,-6.953,0,0.405,203.993,4,0.294
7656,Rucci,Light It Up (feat. Azchike),6oq0aK2cObcPAoHgtXrzEi,48,0.477,0.745,173594,0.474,0.0,0,0.1,-7.948,1,0.527,200.077,4,0.477
7657,AzChike,Big Chop,4eUh7GNyUtR4iCzUtQxfhC,49,0.101,0.952,102922,0.493,1.37e-05,8,0.166,-9.668,1,0.304,101.946,4,0.712
7658,Syn Cole,Who You Are (feat. MIO),54vsmEMKau5ZkZay3MsIJk,57,0.0724,0.695,195000,0.827,0.0,2,0.0927,-3.13,1,0.0379,119.957,4,0.681
7659,Ebenezer,53 Sundays,22pYfZr7xJcM2gtix8tDcw,55,0.00454,0.536,222319,0.695,0.0,11,0.116,-6.196,0,0.143,153.727,4,0.245
7660,Dan Caplen,Closer To You (feat. Sinéad Harnett),34awK00Tgp6KW6jgxiY5mR,54,0.106,0.796,196118,0.603,0.0,4,0.125,-5.118,0,0.0379,98.011,4,0.57
7661,Young M.A,Car Confessions,4nvj5stJvHjPMPO9knw6sO,50,0.153,0.509,264527,0.827,0.0,0,0.564,-4.377,1,0.364,160.072,4,0.141
7662,CHVRCHES,My Enemy,6d1omo9yebzWfbjZLKA9lN,51,0.116,0.549,233079,0.537,0.0,2,0.106,-6.997,0,0.0322,133.938,4,0.071
7663,anders,Undone,6yClfTSDF0YmPigEYwx8gZ,53,0.0771,0.708,216160,0.478,0.0,8,0.132,-8.467,1,0.0415,90.996,4,0.154
7664,The EverLove,I'm Dangerous,7K0WZ75nHqj450OYd3ZywF,57,0.00438,0.691,243329,0.841,4.44e-05,8,0.31,-7.026,0,0.0436,92.025,4,0.755
7665,FISHER,Crowd Control,7ruylcpwEbeCl3HfB9SSyM,61,0.00753,0.87,231360,0.664,0.341,9,0.0514,-7.878,1,0.062,125.029,4,0.854
7666,Greyson Chance,Twenty One,2okVT9JU7CLQKy1vtDcCo2,52,0.286,0.73,192766,0.501,0.0,5,0.486,-8.001,0,0.497,93.82,4,0.429
7667,Josh Wilson,Borrow (One Day at a Time),6YRH2KrxZTsHENXE9VF68h,50,0.268,0.612,236867,0.724,0.0,0,0.141,-4.953,1,0.0682,159.988,4,0.83
7668,Elba,Hidden Road,6cmNRqs2s4gs7tVycR6Ung,55,0.991,0.331,135274,0.111,0.871,0,0.101,-21.742,1,0.0353,92.641,4,0.325
7669,Florence + The Machine,Patricia,6nmr64Mo4RD3R1pLshvmoG,57,0.528,0.507,217413,0.652,0.000501,9,0.108,-5.872,0,0.0469,118.003,4,0.191
7670,Rich Brian,Occupied,7tCtApWNvLIIlplk3NieWx,53,0.441,0.819,161804,0.823,0.000422,11,0.0676,-7.491,1,0.132,82.5,4,0.805
7671,Jacquees,No Validation,2QzNLv0eGX3Vx5v7XHU6Yb,52,0.0739,0.689,192213,0.444,0.0,8,0.133,-7.783,1,0.0685,119.975,4,0.409
7672,Alex Lustig,If You Wanna (feat. Ayelle),7bJ6aNxw4VjGkd6MwDqnD0,53,0.681,0.765,181960,0.491,0.0145,8,0.104,-8.685,0,0.311,94.949,4,0.353
7673,Queen,Who Wants To Live Forever - 2011 Remaster,05ZPrmaISOFhW3BnkuxyLR,49,0.583,0.18,314489,0.371,0.00217,4,0.116,-9.033,0,0.0332,139.671,4,0.0388
7674,Key Glock,Cocky,1T1DHlkEk0RTTk8gxVSqxP,49,0.135,0.91,204076,0.725,0.0,9,0.162,-5.102,1,0.267,132.01,4,0.81
7675,PEEKABOO,Babatunde,75opBODhJblQgRVzd5XmyO,50,0.022,0.539,161244,0.585,0.052,1,0.0958,-7.679,1,0.177,145.149,4,0.168
7676,Ozuna,Monotonia,3B16FHKVkW9A7axdeJRDIa,56,0.686,0.594,175227,0.577,0.0,0,0.307,-4.96,1,0.0457,76.215,4,0.538
7677,El Fantasma,Una Vida Corta,4pyHvoi5k9zYwe8mqk7WRA,52,0.401,0.72,152928,0.502,2.17e-06,2,0.076,-4.679,0,0.0545,136.982,4,0.782
7678,Joss Favela,Quiero,2VBZiPe2p20LsoQZod4mIM,54,0.564,0.778,181244,0.431,0.0,0,0.127,-6.454,0,0.0482,96.464,4,0.843
7679,Wild Child,Back & Forth,2vcwh4UGbHy3gkhCEvBDMn,51,0.0694,0.749,211360,0.699,0.0,5,0.124,-7.193,0,0.0469,123.965,4,0.641
7680,Calamantos,Meditación y Relajación,30ZnWr4gkenAaSFIa733gl,54,0.995,0.211,186155,0.0062,0.883,9,0.102,-35.962,0,0.0498,67.763,4,0.0595
7681,The Devil Wears Prada,Sour Breath,7aHcIWhVPLBiM1l2D6rvZ0,51,0.0212,0.525,190000,0.822,2.16e-06,4,0.717,-5.122,1,0.0633,123.018,4,0.234
7682,Sevendust,Dirty,1DNRyoXyqj4b3sbtPjfGx3,51,1.2e-05,0.234,197679,0.927,3.86e-05,5,0.114,-5.869,0,0.433,131.003,3,0.278
7683,Ondi Vil,Scars,1j0cYTlC0yvSc2ickkpn2M,54,0.872,0.475,96191,0.395,0.86,7,0.0926,-15.182,0,0.265,173.946,3,0.202
7684,JayDaYoungan,What I Be On,5DU0AkxWvgkCyi0zA3Uuo6,48,0.0306,0.836,176213,0.668,0.0,2,0.227,-9.859,1,0.364,87.07,4,0.442
7685,Mishaal,Addicted,6rej3WIk26EZsVnfYPROyc,55,0.339,0.764,120289,0.395,0.0,8,0.108,-11.483,1,0.173,105.915,4,0.348
7686,Rob Zombie,Helter Skelter,7dbjRLY969SvR0inx3h1eP,51,1.2e-05,0.4,215938,0.968,0.155,7,0.106,-4.421,1,0.0769,144.054,4,0.434
7687,Sia,Audio - CID Remix,3ajiUFrVUHsmU5F2pv3kzd,61,0.106,0.524,161973,0.913,0.000131,3,0.177,-3.069,0,0.05,123.936,4,0.644
7688,LANCO,Long Live Tonight,7s4dkWBVbUyMYKlDw9DiTC,50,0.0662,0.601,224667,0.821,0.0,11,0.111,-5.672,1,0.043,111.032,4,0.617
7689,SMLE,Fyl,2XcG1nMjOCvyVTqx7zw5NA,51,0.0763,0.683,181224,0.679,4.33e-06,0,0.13,-5.473,1,0.167,98.023,4,0.409
7690,Marco Flores Y La Jerez,Huapango el Pistolero,0U6yUSlqYTCTfdKkF6dDnZ,56,0.149,0.849,200305,0.9,0.271,5,0.106,-5.529,0,0.0557,105.999,3,0.977
7691,Ycee,Juice Remix,1NGvgncIB1kIDSEUWNV0Bg,58,0.609,0.79,250985,0.732,2.87e-05,1,0.118,-3.599,1,0.0844,109.974,4,0.785
7692,The Wrecks,James Dean,3KYA5PWMNOHa7ouykwXMgx,51,0.00146,0.383,198668,0.868,0.0,4,0.3,-4.074,0,0.179,180.077,4,0.688
7693,Angèle,Ta reine,3iXhLi33EpUfcOwasC8un1,68,0.822,0.668,213200,0.44,3.98e-06,9,0.0901,-10.607,0,0.0801,107.091,4,0.127
7694,Why Don't We,8 Letters - Recorded at Spotify Studios NYC,4N8CuFtyo4UanLTEW0EkBb,55,0.82,0.707,194818,0.138,0.0,4,0.135,-10.102,1,0.0429,84.924,4,0.591
7695,Montana of 300,Ugly,5Gk2uUpyCtkdvZPcypAQru,49,0.214,0.737,219968,0.681,0.0,8,0.232,-5.126,0,0.179,140.129,4,0.831
7696,Ronald El Killa,No Quiere Amores,3vBLz3vth0p0qZATYdaj1C,60,0.0209,0.677,275999,0.619,0.0,9,0.181,-2.992,1,0.256,191.746,4,0.416
7697,Gregory Alan Isakov,Caves,6byLrvbXmnUMdMWmSBgjKX,51,0.372,0.446,289427,0.744,0.114,9,0.12,-7.622,1,0.0394,81.548,4,0.186
7698,Logan Henderson,Pull Me Deep,74H8tz6LeGA7sEcL3eqBG2,51,0.00825,0.815,218112,0.61,5.27e-05,5,0.099,-7.049,0,0.0465,124.962,4,0.541
7699,Jack Stauber,John & Nancy,0snPmmKHsUJhmQLPpHnR4M,52,0.645,0.761,211764,0.563,6.78e-06,6,0.786,-7.894,0,0.235,100.986,4,0.809
7700,90sFlav,Wish You Still Felt This Way,1X3TaGYYFskN1Lpi7ERf76,53,0.0991,0.771,146553,0.307,0.778,7,0.0984,-14.322,1,0.042,147.607,4,0.459
7701,Klahr,Falling In Love - Klahr Retouch,2OBnKKfUuxQcQ5qbrIojem,58,0.0488,0.532,218182,0.749,0.0537,4,0.0546,-6.799,0,0.0372,164.954,4,0.339
7702,Danny Avila,Too Good to Be True,1iJHitxTcTARB8P387PcZL,56,0.0093,0.375,211877,0.801,0.0,8,0.215,-2.914,0,0.0858,130.818,5,0.425
7703,Intocable,Me Dueles,1A8HpG31aSITYc0XAjDSUi,57,0.166,0.552,220667,0.792,0.0,11,0.0625,-6.899,1,0.0742,95.061,4,0.741
7704,HM Surf,Making Love and Sweet Noodles,09Q3a76Fao9rJuSlSIcJ9u,53,0.703,0.768,144500,0.111,0.847,0,0.104,-10.938,1,0.0689,120.096,4,0.188
7705,SiR,Summer in November,1USFYZrDt86UdqZxuXYHUG,51,0.354,0.54,229880,0.588,2.64e-06,2,0.118,-7.719,0,0.0899,82.831,4,0.478
7706,THEY.,18 Months (feat. Ty Dolla $ign),40b7f9uWyQq8fqo8rBHFvf,53,0.0566,0.694,192707,0.504,0.0,6,0.178,-6.881,1,0.131,98.006,4,0.605
7707,ZAYN,No Candle No Light (feat. Nicki Minaj),3g2738D4yQGvjZ4xupIr95,60,0.0171,0.619,195027,0.752,0.000107,5,0.0949,-4.22,0,0.0496,122.133,4,0.462
7708,REASON,Situations,4MnaV7yPUmglATd5NHo2HH,52,0.517,0.551,222261,0.36,0.0,7,0.0606,-11.366,0,0.624,91.922,4,0.123
7709,Elephante,Troubled,4q43Hi7hHAPwd270XxeTnK,51,0.148,0.62,207273,0.75,0.0,11,0.155,-5.77,1,0.0407,109.986,4,0.632
7710,Arlen Ness,Know Who You Are,7JHGZrnOEdTuzyeWgqlYx6,56,0.993,0.602,155071,0.00717,0.956,5,0.0848,-32.618,1,0.0513,59.969,4,0.395
7711,이달의 소녀 yyxy,love4eva (feat. Grimes),4rKEmhNA19JezqVsSQS4yo,55,0.0699,0.735,220477,0.955,0.0,1,0.219,-2.13,1,0.0355,101.931,4,0.733
7712,Cali Y El Dandee,Sirena,1juHIWqgFiDFAKuEBP24Lt,67,0.00472,0.765,205792,0.767,9.48e-06,1,0.0618,-4.458,1,0.051,93.947,4,0.319
7713,Smino,KOVERT,23MF54AtVwpMkuQb4R70Rq,50,0.829,0.784,278500,0.378,0.000805,3,0.111,-8.931,0,0.326,76.501,4,0.588
7714,The 1975,Surrounded By Heads And Bodies,4EGVeQKn8WyzCmCx5YTIc4,55,0.801,0.425,236073,0.266,0.012,6,0.126,-12.968,1,0.0311,127.932,4,0.165
7715,Christian Leave,Smaller,4puLDwNmO0BCs0dFM8Uuxq,51,0.466,0.494,212473,0.376,0.00591,7,0.112,-11.867,1,0.0613,118.967,3,0.301
7716,ZAYN,Rainberry,6kgHDRYhJd7dB9sPWvHy96,60,0.595,0.638,171133,0.403,0.0,7,0.382,-8.732,1,0.159,91.971,4,0.781
7717,Kamrin Houser,Cashing Out Ft. Suigeneris,3deecOMRpPN3VBPrD4Vp9P,52,0.0239,0.741,179093,0.541,0.0,1,0.138,-9.901,1,0.0856,149.956,4,0.576
7718,Jimmie Allen,Best Shot - Acoustic,760faKfgTNKZeuJ9khjV1J,50,0.811,0.674,193293,0.358,0.0,4,0.0801,-9.205,1,0.0354,156.187,4,0.608
7719,Nico Collins,Nothing Ever Changes,04HywTwgGtbATUROKD5Ata,53,0.183,0.585,204504,0.866,0.0,9,0.117,-3.744,0,0.0659,91.896,4,0.533
7720,El Alfa,Pa Jamaica,6OewpeMYwwlTfQb0lC1jwn,54,0.298,0.861,199000,0.981,0.852,11,0.099,-3.08,1,0.0445,117.008,4,0.924
7721,TroyBoi,Say Yeah,7vBqDxT6CcJhnOCRfM9Wvi,55,0.003,0.828,218400,0.452,0.198,6,0.0884,-6.038,0,0.0458,100.029,4,0.171
7722,Lady Gaga,Before I Cry,1JcjOWpaQr2crUaJj2kRYQ,59,0.157,0.48,258547,0.56,0.0,2,0.168,-5.196,1,0.0373,146.41,3,0.167
7723,Blithe Youth,Innocentia,6GjrXRTZgW63US1KEi7Xe6,60,0.995,0.368,143627,0.0736,0.944,5,0.116,-23.088,1,0.048,134.187,3,0.166
7724,Javier Rosas Y Su Artillería Pesada,Vivir Para Contarlo,6eLSAwiBruNsfdcEh0eJSj,56,0.0878,0.552,209133,0.853,0.0,5,0.308,-4.213,0,0.0789,164.951,3,0.865
7725,Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",0cWLJcdvM6QlOQ7UJdB4jb,64,0.7,0.527,206175,0.622,2.82e-06,7,0.126,-8.172,0,0.0842,173.709,4,0.672
7726,Giant Rooks,Wild Stare,3LJ5fbTf7eVB7BpGHWiCR8,55,0.0245,0.649,194472,0.823,0.000227,10,0.192,-3.61,0,0.0503,128.069,4,0.443
7727,LEGADO 7,El Locochon,6z0ubn7tzMxjHyzMx1KQD1,52,0.676,0.545,161375,0.886,0.0,5,0.133,-2.649,0,0.175,109.79,3,0.96
7728,Jacob Forever,Quiéreme - Remix,782JmkLy6uVD8MW0EJrih9,60,0.509,0.528,256081,0.75,0.0,2,0.277,-4.285,1,0.109,175.725,4,0.535
7729,bbno$,too easy,49FS3ExqVBhknyKnXkrfWW,53,0.194,0.762,161633,0.717,3.99e-06,9,0.115,-8.628,0,0.309,73.503,4,0.347
7730,Kranium,Last Night,5DuH0tZGEcsDhrSrQsrKD8,56,0.45,0.691,179973,0.707,0.0,0,0.075,-5.12,1,0.207,66.681,3,0.818
7731,Francesca Battistelli,This Could Change Everything,5SLDICTLPlgaebtGUZtr7J,51,0.0138,0.598,237507,0.8,0.0,5,0.0579,-5.687,0,0.0382,95.03,4,0.679
7732,Darlingside,Hold Your Head Up High,7oOsCpcgcLXKkkIPQzQ6cX,56,0.539,0.375,217360,0.261,0.0178,9,0.116,-11.312,1,0.0288,132.094,4,0.139
7733,Chaxti,Silver Sky,09SaBVF1eak7aN0YlAUoXW,55,0.838,0.213,176467,0.314,0.986,0,0.145,-11.876,0,0.0381,137.991,1,0.0359
7734,JORDANN,I Revel in You,2e4bpRLZAQm572Oej0Uhzl,52,0.83,0.762,213571,0.336,0.864,4,0.109,-13.009,0,0.0699,166.012,4,0.566
7735,Kid Rock,American Bad A**,5eL0CX93ud60tKkDR8QtKu,48,0.000243,0.531,276013,0.879,0.0,2,0.0851,-5.815,1,0.123,89.41,4,0.611
7736,Juanes,Pa Dentro,7flNdUykV5LYDRv8wQDbsx,59,0.484,0.558,195533,0.851,0.00787,9,0.31,-4.12,0,0.242,126.399,5,0.704
7737,ODESZA,Corners Of The Earth - MEMBA Remix,0Niy37l5jrtC9hZav9VoSv,52,0.0504,0.485,235767,0.545,0.126,4,0.0327,-6.872,0,0.0351,157.897,4,0.0862
7738,Marvin,Ruthless,2NmqgQROqC250hrqXj7C5b,50,0.396,0.726,233064,0.262,0.0,5,0.079,-15.473,1,0.0464,86.071,4,0.871
7739,Skindred,That's My Jam,3BsNSXrlWerfVTL5hjcJ3C,48,0.0043,0.585,196052,0.928,0.0,5,0.275,-4.939,1,0.0607,104.007,4,0.547
7740,Roy Kim,Only Then,7mFigNlS2dsKMhcmJyfpeg,59,0.798,0.42,248836,0.314,2.2e-05,6,0.113,-7.368,1,0.0324,128.412,4,0.192
7741,SLANDER,Happy Now,7nQ31LboCm3d2EoCSLBaOr,50,0.00131,0.478,226048,0.795,3.88e-05,7,0.291,-6.684,0,0.13,149.999,4,0.276
7742,J Cris,Sentimiento Prohibido,0OCtqg15t9yPMD36nF5qZ1,50,0.102,0.435,219887,0.734,0.0,1,0.0356,-7.69,1,0.0641,88.245,4,0.429
7743,SAINt JHN,Surf Club,1BrJYaaZLPg06NewOf4LYB,53,0.0342,0.781,240761,0.66,0.103,1,0.102,-7.092,1,0.0352,136.053,4,0.45
7744,Rousseau,Moonlight Sonata (1st Movement),5gJvJ18ZCVdiLXfczZaKgL,53,0.995,0.412,419578,0.00944,0.947,1,0.149,-32.106,0,0.071,124.734,3,0.33
7745,Hillsong UNITED,Not Today,03UNuZgtHViMboufVtawCa,48,0.00236,0.58,253664,0.717,1.36e-05,2,0.101,-8.014,1,0.0359,92.018,4,0.587
7746,JORDY,Just Friends,69rSEDWuvLS6yyNcESulCc,52,0.0535,0.68,189632,0.534,0.0,7,0.438,-7.001,1,0.08,95.089,4,0.411
7747,Oru,Notice it,7h0klYEIsjfq8YiYjsuTUV,48,0.211,0.648,177750,0.351,0.0,2,0.267,-6.902,1,0.0251,80.079,5,0.269
7748,emawk,18,3aTZwNMCZrIXoLzHNCAjhB,53,0.877,0.483,205370,0.305,6.78e-05,11,0.126,-8.15,0,0.268,79.458,4,0.273
7749,KYLE,Hey Julie! (feat. Lil Yachty) - Absofacto Remix,7knyJ70AxWILDMNul8h2Ps,49,0.164,0.808,163602,0.524,0.0,4,0.312,-5.457,1,0.133,80.485,4,0.74
7750,Soccer Mommy,Scorpio Rising,4NGfPPgXHRssaWpfbOj6rg,50,0.666,0.486,282867,0.34,4.76e-06,2,0.125,-10.365,1,0.0252,77.467,4,0.245
7751,Slightly Stoopid,If You Want It,6csv4sjaic4Q3IMgNMEan8,48,0.1,0.565,241307,0.875,0.000325,2,0.244,-5.905,0,0.0458,155.546,4,0.891
7752,Bishop Briggs,Tempt My Trouble,3ki2sYrrJ9bOW5hLF8oRI8,55,0.0338,0.782,193987,0.762,1.73e-05,7,0.107,-5.437,0,0.035,127.049,4,0.65
7753,Burna Boy,Rock Your Body,4LbEUmACVAFj8e0WrMUdlN,59,0.107,0.801,221228,0.623,0.00396,0,0.0853,-7.861,1,0.0982,104.985,4,0.801
7754,The Vamps,Personal,58gAdEWjgJspkrb1WGnSpy,49,0.066,0.755,193293,0.662,0.0,0,0.1,-4.523,1,0.0507,100.06,4,0.488
7755,St. Lucia,China Shop,03leXL2qPlSEPZtNV4eNrV,52,0.000203,0.516,274640,0.924,0.000247,7,0.73,-4.381,0,0.0416,130.049,4,0.518
7756,The Neighbourhood,Blue,3BQbwXb8lMLLRBeLl6HTu8,56,0.524,0.56,190133,0.598,0.698,5,0.172,-8.386,0,0.0388,82.991,4,0.388
7757,Eladio Carrion,Si Tu Te Vas,3Tr492Ebn47iPDIBwf6rxA,59,0.069,0.779,245961,0.68,0.0,1,0.11,-6.228,1,0.0395,136.984,4,0.154
7758,Earl Sweatshirt,Peanut,4N5QbNdzjLT9jSdnCgIOxP,51,0.348,0.36,73733,0.624,4.14e-06,1,0.264,-6.777,1,0.26,77.196,4,0.529
7759,CNCO,Bonita,6ziVPV26v172Pijs6LvubI,58,0.144,0.757,190840,0.709,0.0,11,0.354,-5.342,0,0.0746,93.992,4,0.466
7760,MitiS,By My Side,25JmQ3qFQkhbLZMJpdftO9,52,0.401,0.494,190588,0.789,0.0527,6,0.0661,-3.844,0,0.053,169.942,4,0.151
7761,Pepe Gomez Jr. y su Grupo Union 82,El Piropo - Versión Sonidera,1rjRdZ3OptBUnvL0ImiltE,56,0.13,0.822,231973,0.659,0.0,5,0.106,-4.321,1,0.0418,94.973,4,0.701
7762,N7,Spazzin,2EkwTGOweXblSO5F0HLBkh,50,0.0779,0.885,163608,0.584,0.0,11,0.157,-11.142,0,0.359,132.082,4,0.58
7763,Mesa,Ballin With a Check,2czHmNpQcywFsmp4YqfMNS,55,0.519,0.544,169545,0.709,0.0,1,0.196,-6.324,1,0.429,96.763,5,0.329
7764,RL Grime,Take It Away - Alexander Lewis Remix,10sVJpsoTxf0CGp9LhSQJU,52,0.0366,0.521,211937,0.852,0.0,6,0.375,-5.032,0,0.305,141.102,4,0.531
7765,Lights & Motion,Overture,6Xcbf5km5dY2xqnDctdjMx,53,0.976,0.355,197667,0.074,0.928,2,0.0892,-17.67,1,0.0317,77.003,4,0.0605
7766,Maluma,Delincuente,7tzPaTQaFqhVEb1PA7ZuBf,58,0.181,0.702,206787,0.687,0.0,9,0.15,-4.114,0,0.316,185.878,4,0.849
7767,Jason Ross,Into You (feat. Karra),4WB71xElxEr4h92Mth2cF4,51,0.00675,0.457,244152,0.662,0.0,4,0.398,-5.834,0,0.0382,145.046,4,0.104
7768,The Growlers,Orgasm of Death,4m3uMuu1gYYjZPtZvTOe6t,51,0.000303,0.415,235693,0.728,0.000106,11,0.595,-5.568,0,0.0303,154.992,4,0.703
7769,DaniLeigh,The Plan,5y1KNlbZ1RAfq7tUIWvH2a,52,0.213,0.856,188227,0.295,0.000269,5,0.115,-9.799,0,0.0472,124.988,4,0.229
7770,Majornine,Ready for War,7xooazkDQxkql078gwoSxZ,48,0.167,0.71,225306,0.57,0.0,1,0.405,-6.499,1,0.478,117.079,5,0.488
7771,Theophilus London,Only You (feat. Tame Impala),3KdPnZiYzQJJ5itDr8BjMM,58,0.114,0.745,215447,0.807,4.97e-05,9,0.0917,-5.79,0,0.0719,117.96,4,0.454
7772,Datsik,Warriors of the Night,5SVWUrkhwUkdSJXa6qdrDg,53,0.000634,0.735,203600,0.92,0.186,2,0.394,-3.036,1,0.051,150.0,4,0.453
7773,Guyara,Gelborn Heights,5D1t5wq4NGB1Z1r0fkcscF,56,0.968,0.151,193349,0.0237,0.894,5,0.107,-29.067,0,0.055,139.79,4,0.0337
7774,The Avett Brothers,Roses And Sacrifice,7dvDCXaZIC75M03ND1x7l6,49,0.334,0.657,172933,0.464,0.0,7,0.106,-5.3,1,0.0311,118.95,4,0.351
7775,ODESZA,La Ciudad,56PT13pS9iuCdxHC6vjYSy,51,0.00552,0.663,271136,0.839,0.369,9,0.189,-5.618,0,0.0453,108.024,4,0.202
7776,Rick Ross,Green Gucci Suit,5UoyJTgMKccFYaqVArGSRz,52,0.0404,0.774,267532,0.837,0.0,6,0.304,-2.066,0,0.213,97.043,4,0.457
7777,Key Glock,Maybach,3THlMag2mVgUTs0qg0uai9,49,0.0273,0.956,163280,0.551,0.0,9,0.147,-5.66,1,0.227,132.054,4,0.314
7778,Wolf,Numb,5HqsIJnVMbvNjtyxaV3XcC,52,0.682,0.798,215839,0.429,0.0,11,0.329,-10.494,0,0.262,90.986,4,0.597
7779,YNW Melly,Had A Dream,7tKT0A1n0OYSb5Xa6XilOi,50,0.0766,0.695,260571,0.671,0.0,0,0.186,-7.21,1,0.244,140.023,4,0.752
7780,LG Izz,What I Do,0pSv8kfVtfIFGmo8jfCZ2W,54,0.0537,0.88,174000,0.552,0.0,7,0.115,-8.3,0,0.231,119.996,4,0.238
7781,Jonas Blue,I See Love - From Hotel Transylvania 3,32UJH1F38AMSjZilQyBzOE,60,0.0133,0.736,173220,0.706,0.0,2,0.324,-3.899,0,0.0438,123.047,4,0.758
7782,Paul Brown,Blues for Jeff,4Euzf13sMD4iGIMmYxdrlW,54,0.44,0.762,223474,0.572,0.593,10,0.0731,-7.744,0,0.0403,96.622,4,0.688
7783,Tesk,burn my mind,57AShUoadecZLoy8U1ADDH,53,0.257,0.745,150778,0.17,0.865,4,0.108,-10.703,0,0.0838,78.179,4,0.192
7784,The Rose,Insomnia,7LZEIA2Kqx1PHyI1aPwAbr,57,0.59,0.374,242322,0.52,0.0,3,0.195,-4.352,1,0.0308,70.779,4,0.392
